(1248.0, -96.0, -96.0)
(1248.0, -32.0, 128.0)
(1248.0, -32.0, -96.0)
(1408.0, -32.0, -96.0)
(1408.0, -32.0, 128.0)
(1248.0, -96.0, 128.0)
(1248.0, -96.0, -96.0)
(1248.0, -32.0, -96.0)
(1248.0, -32.0, 128.0)
(1248.0, -96.0, 128.0)
(1248.0, -32.0, 128.0)
(1408.0, -32.0, 128.0)
(1408.0, -96.0, 128.0)
(1248.0, -96.0, -96.0)
(1408.0, -96.0, -96.0)
(1408.0, -32.0, -96.0)
(1248.0, -32.0, -96.0)
(1408.0, -96.0, 128.0)
(1408.0, -32.0, 128.0)
(1408.0, -32.0, -96.0)
(1408.0, -96.0, -96.0)
(1952.0, -96.0, 128.0)
(1952.0, -96.0, -96.0)
(1568.0, -96.0, -96.0)
(1568.0, -96.0, 128.0)
(1952.0, -96.0, 128.0)
(1952.0, -32.0, 128.0)
(1952.0, -32.0, -96.0)
(1952.0, -96.0, -96.0)
(1952.0, -32.0, 128.0)
(1568.0, -32.0, 128.0)
(1568.0, -32.0, -96.0)
(1952.0, -32.0, -96.0)
(1952.0, -96.0, 128.0)
(1568.0, -96.0, 128.0)
(1568.0, -32.0, 128.0)
(1952.0, -32.0, 128.0)
(1952.0, -96.0, -96.0)
(1952.0, -32.0, -96.0)
(1568.0, -32.0, -96.0)
(1568.0, -96.0, -96.0)
(1568.0, -96.0, 128.0)
(1568.0, -96.0, -96.0)
(1568.0, -32.0, -96.0)
(1568.0, -32.0, 128.0)
(1536.0, -96.0, 128.0)
(1568.0, -96.0, 128.0)
(1568.0, -96.0, 72.0)
(1536.0, -96.0, 72.0)
(1536.0, -32.0, 128.0)
(1536.0, -32.0, 72.0)
(1568.0, -32.0, 72.0)
(1568.0, -32.0, 128.0)
(1536.0, -96.0, 128.0)
(1536.0, -32.0, 128.0)
(1568.0, -32.0, 128.0)
(1568.0, -96.0, 128.0)
(1536.0, -96.0, 128.0)
(1536.0, -96.0, 72.0)
(1536.0, -32.0, 72.0)
(1536.0, -32.0, 128.0)
(1568.0, -96.0, 128.0)
(1568.0, -32.0, 128.0)
(1568.0, -32.0, 72.0)
(1568.0, -96.0, 72.0)
(1536.0, -96.0, 72.0)
(1568.0, -96.0, 72.0)
(1568.0, -32.0, 72.0)
(1536.0, -32.0, 72.0)
(1536.0, -96.0, -96.0)
(1536.0, -96.0, -64.0)
(1568.0, -96.0, -64.0)
(1568.0, -96.0, -96.0)
(1536.0, -32.0, -96.0)
(1568.0, -32.0, -96.0)
(1568.0, -32.0, -64.0)
(1536.0, -32.0, -64.0)
(1536.0, -96.0, -96.0)
(1568.0, -96.0, -96.0)
(1568.0, -32.0, -96.0)
(1536.0, -32.0, -96.0)
(1536.0, -96.0, -96.0)
(1536.0, -32.0, -96.0)
(1536.0, -32.0, -64.0)
(1536.0, -96.0, -64.0)
(1568.0, -96.0, -96.0)
(1568.0, -96.0, -64.0)
(1568.0, -32.0, -64.0)
(1568.0, -32.0, -96.0)
(1536.0, -96.0, -64.0)
(1536.0, -32.0, -64.0)
(1568.0, -32.0, -64.0)
(1568.0, -96.0, -64.0)
(1408.0, -96.0, 128.0)
(1536.0, -96.0, 128.0)
(1536.0, -96.0, 64.0)
(1408.0, -96.0, 64.0)
(1408.0, -96.0, 128.0)
(1408.0, -80.0, 128.0)
(1536.0, -80.0, 128.0)
(1536.0, -96.0, 128.0)
(1408.0, -96.0, 128.0)
(1408.0, -96.0, 64.0)
(1408.0, -80.0, 64.0)
(1408.0, -80.0, 128.0)
(1536.0, -96.0, 128.0)
(1536.0, -80.0, 128.0)
(1536.0, -80.0, 64.0)
(1536.0, -96.0, 64.0)
(1408.0, -96.0, 64.0)
(1536.0, -96.0, 64.0)
(1536.0, -80.0, 64.0)
(1408.0, -80.0, 64.0)
(1408.0, -80.0, 128.0)
(1408.0, -80.0, 64.0)
(1536.0, -80.0, 64.0)
(1536.0, -80.0, 128.0)
(1408.0, -32.0, 128.0)
(1408.0, -32.0, 80.0)
(1536.0, -32.0, 80.0)
(1536.0, -32.0, 128.0)
(1408.0, -32.0, 128.0)
(1536.0, -32.0, 128.0)
(1536.0, -80.0, 128.0)
(1408.0, -80.0, 128.0)
(1408.0, -32.0, 128.0)
(1408.0, -80.0, 128.0)
(1408.0, -80.0, 80.0)
(1408.0, -32.0, 80.0)
(1536.0, -32.0, 128.0)
(1536.0, -32.0, 80.0)
(1536.0, -80.0, 80.0)
(1536.0, -80.0, 128.0)
(1408.0, -80.0, 128.0)
(1536.0, -80.0, 128.0)
(1536.0, -80.0, 80.0)
(1408.0, -80.0, 80.0)
(1408.0, -32.0, 80.0)
(1408.0, -80.0, 80.0)
(1536.0, -80.0, 80.0)
(1536.0, -32.0, 80.0)
(1408.0, -96.0, -96.0)
(1408.0, -96.0, -64.0)
(1536.0, -96.0, -64.0)
(1536.0, -96.0, -96.0)
(1408.0, -32.0, -96.0)
(1536.0, -32.0, -96.0)
(1536.0, -32.0, -64.0)
(1408.0, -32.0, -64.0)
(1408.0, -96.0, -96.0)
(1536.0, -96.0, -96.0)
(1536.0, -32.0, -96.0)
(1408.0, -32.0, -96.0)
(1408.0, -96.0, -96.0)
(1408.0, -32.0, -96.0)
(1408.0, -32.0, -64.0)
(1408.0, -96.0, -64.0)
(1536.0, -96.0, -96.0)
(1536.0, -96.0, -64.0)
(1536.0, -32.0, -64.0)
(1536.0, -32.0, -96.0)
(1408.0, -96.0, -64.0)
(1408.0, -32.0, -64.0)
(1536.0, -32.0, -64.0)
(1536.0, -96.0, -64.0)
(1344.0, -416.0, 128.0)
(1344.0, -704.0, 128.0)
(1344.0, -704.0, 112.0)
(1344.0, -416.0, 112.0)
(1344.0, -416.0, 128.0)
(1344.0, -416.0, 112.0)
(1600.0, -416.0, 112.0)
(1600.0, -416.0, 128.0)
(1600.0, -416.0, 128.0)
(1600.0, -416.0, 112.0)
(1600.0, -704.0, 112.0)
(1600.0, -704.0, 128.0)
(1344.0, -704.0, 128.0)
(1600.0, -704.0, 128.0)
(1600.0, -704.0, 112.0)
(1344.0, -704.0, 112.0)
(1344.0, -416.0, 128.0)
(1600.0, -416.0, 128.0)
(1600.0, -704.0, 128.0)
(1344.0, -704.0, 128.0)
(1344.0, -416.0, 112.0)
(1344.0, -704.0, 112.0)
(1600.0, -704.0, 112.0)
(1600.0, -416.0, 112.0)
(1536.0, -352.0, 128.0)
(1536.0, -416.0, 128.0)
(1536.0, -416.0, -96.0)
(1536.0, -352.0, -96.0)
(1536.0, -352.0, 128.0)
(1536.0, -352.0, -96.0)
(1600.0, -352.0, -96.0)
(1600.0, -352.0, 128.0)
(1600.0, -352.0, 128.0)
(1600.0, -352.0, -96.0)
(1600.0, -416.0, -96.0)
(1600.0, -416.0, 128.0)
(1536.0, -416.0, 128.0)
(1600.0, -416.0, 128.0)
(1600.0, -416.0, -96.0)
(1536.0, -416.0, -96.0)
(1536.0, -352.0, 128.0)
(1600.0, -352.0, 128.0)
(1600.0, -416.0, 128.0)
(1536.0, -416.0, 128.0)
(1536.0, -352.0, -96.0)
(1536.0, -416.0, -96.0)
(1600.0, -416.0, -96.0)
(1600.0, -352.0, -96.0)
(1536.0, -416.0, -64.0)
(1536.0, -352.0, -64.0)
(1536.0, -352.0, -96.0)
(1536.0, -416.0, -96.0)
(1536.0, -416.0, -64.0)
(1536.0, -416.0, -96.0)
(1408.0, -416.0, -96.0)
(1408.0, -416.0, -64.0)
(1408.0, -416.0, -64.0)
(1408.0, -416.0, -96.0)
(1408.0, -352.0, -96.0)
(1408.0, -352.0, -64.0)
(1536.0, -352.0, -64.0)
(1408.0, -352.0, -64.0)
(1408.0, -352.0, -96.0)
(1536.0, -352.0, -96.0)
(1536.0, -416.0, -64.0)
(1408.0, -416.0, -64.0)
(1408.0, -352.0, -64.0)
(1536.0, -352.0, -64.0)
(1536.0, -416.0, -96.0)
(1536.0, -352.0, -96.0)
(1408.0, -352.0, -96.0)
(1408.0, -416.0, -96.0)
(1536.0, -416.0, 128.0)
(1536.0, -352.0, 128.0)
(1536.0, -352.0, 64.0)
(1536.0, -416.0, 64.0)
(1536.0, -416.0, 128.0)
(1536.0, -416.0, 64.0)
(1408.0, -416.0, 64.0)
(1408.0, -416.0, 128.0)
(1408.0, -416.0, 128.0)
(1408.0, -416.0, 64.0)
(1408.0, -352.0, 64.0)
(1408.0, -352.0, 128.0)
(1536.0, -352.0, 128.0)
(1408.0, -352.0, 128.0)
(1408.0, -352.0, 64.0)
(1536.0, -352.0, 64.0)
(1536.0, -416.0, 128.0)
(1408.0, -416.0, 128.0)
(1408.0, -352.0, 128.0)
(1536.0, -352.0, 128.0)
(1536.0, -416.0, 64.0)
(1536.0, -352.0, 64.0)
(1408.0, -352.0, 64.0)
(1408.0, -416.0, 64.0)
(1056.0, -991.9999999999999, 128.0)
(1056.0, -1056.0, 128.0)
(1056.0, -1056.0, -96.0)
(1056.0, -991.9999999999999, -96.0)
(1056.0, -991.9999999999999, 128.0)
(1056.0, -991.9999999999999, -96.0)
(1120.0, -1056.0, -96.0)
(1120.0, -1056.0, 128.0)
(1056.0, -1056.0, 128.0)
(1120.0, -1056.0, 128.0)
(1120.0, -1056.0, -96.0)
(1056.0, -1056.0, -96.0)
(1056.0, -991.9999999999999, 128.0)
(1120.0, -1056.0, 128.0)
(1056.0, -1056.0, 128.0)
(1056.0, -991.9999999999999, -96.0)
(1056.0, -1056.0, -96.0)
(1120.0, -1056.0, -96.0)
(1888.0, -96.0, 128.0)
(1951.9999999999998, -160.0, 128.0)
(1951.9999999999998, -160.0, -96.0)
(1888.0, -96.0, -96.0)
(1888.0, -96.0, 128.0)
(1888.0, -96.0, -96.0)
(1952.0, -96.0, -96.0)
(1952.0, -96.0, 128.0)
(1951.9999999999998, -160.0, 128.0)
(1952.0, -96.0, 128.0)
(1952.0, -96.0, -96.0)
(1951.9999999999998, -160.0, -96.0)
(1888.0, -96.0, 128.0)
(1952.0, -96.0, 128.0)
(1951.9999999999998, -160.0, 128.0)
(1888.0, -96.0, -96.0)
(1951.9999999999998, -160.0, -96.0)
(1952.0, -96.0, -96.0)
(1824.0, -1056.0, 256.0)
(1952.0000000000002, -1056.0, 128.0)
(1952.0000000000005, -95.99999999999997, 128.0)
(1824.0000000000005, -224.0, 256.0)
(1888.0, -1056.0, 256.0)
(1888.0, -224.0, 256.0)
(2016.0, -95.99999999999997, 128.0)
(2016.0, -1056.0, 128.0)
(1824.0, -1056.0, 256.0)
(1888.0, -1056.0, 256.0)
(2016.0, -1056.0, 128.0)
(1952.0000000000002, -1056.0, 128.0)
(1824.0, -1056.0, 256.0)
(1824.0000000000005, -224.0, 256.0)
(1888.0, -224.0, 256.0)
(1888.0, -1056.0, 256.0)
(1952.0000000000002, -1056.0, 128.0)
(2016.0, -1056.0, 128.0)
(2016.0, -95.99999999999997, 128.0)
(1952.0000000000005, -95.99999999999997, 128.0)
(1824.0000000000005, -224.0, 256.0)
(1952.0000000000005, -95.99999999999997, 128.0)
(2016.0, -95.99999999999997, 128.0)
(1888.0, -224.0, 256.0)
(1824.0, -32.0, 256.0)
(1824.0000000000005, -159.99999999999997, 256.0)
(1952.0000000000005, -32.0, 128.0)
(1824.0, -32.0, 256.0)
(1952.0000000000005, -32.0, 128.0)
(2016.0, -32.0, 128.0)
(1888.0, -32.0, 256.0)
(1888.0, -32.0, 256.0)
(2016.0, -32.0, 128.0)
(1888.0, -159.99999999999997, 256.0)
(1824.0, -32.0, 256.0)
(1888.0, -32.0, 256.0)
(1888.0, -159.99999999999997, 256.0)
(1824.0000000000005, -159.99999999999997, 256.0)
(1952.0000000000005, -32.0, 128.0)
(1824.0000000000005, -159.99999999999997, 256.0)
(1888.0, -159.99999999999997, 256.0)
(2016.0, -32.0, 128.0)
(2016.0, -928.0, 256.0)
(992.0000000000001, -928.0, 256.0)
(992.0000000000001, -1056.0, 128.0)
(2016.0, -1056.0, 128.0)
(2016.0, -928.0, 256.0)
(2016.0, -1056.0, 128.0)
(2016.0, -992.0000000000001, 256.0)
(2016.0, -992.0000000000001, 256.0)
(992.0000000000001, -992.0000000000001, 256.0)
(992.0000000000001, -928.0, 256.0)
(992.0000000000001, -992.0000000000001, 256.0)
(992.0000000000001, -1056.0, 128.0)
(2016.0, -928.0, 256.0)
(2016.0, -992.0000000000001, 256.0)
(992.0000000000001, -992.0000000000001, 256.0)
(992.0000000000001, -928.0, 256.0)
(2016.0, -1056.0, 128.0)
(992.0000000000001, -1056.0, 128.0)
(1184.0, -528.0, 256.0)
(1056.0, -528.0, 128.0)
(1120.0, -528.0, 256.0)
(992.0000000000001, -528.0, 128.0)
(1184.0, -528.0, 256.0)
(1120.0, -528.0, 256.0)
(1056.0, -528.0, 128.0)
(992.0000000000001, -528.0, 128.0)
(1184.0, -528.0, 256.0)
(1056.0, -528.0, 128.0)
(992.0000000000001, -528.0, 128.0)
(1120.0, -528.0, 256.0)
(1184.0, -536.0, 256.0)
(1184.0, -528.0, 256.0)
(1056.0, -528.0, 128.0)
(1056.0, -536.0, 128.0)
(1120.0, -536.0, 256.0)
(1048.0, -536.0, 184.00000000000006)
(1048.0, -528.0, 184.00000000000006)
(1120.0, -528.0, 256.0)
(1184.0, -536.0, 256.0)
(1120.0, -536.0, 256.0)
(1120.0, -528.0, 256.0)
(1184.0, -528.0, 256.0)
(1056.0, -536.0, 128.0)
(1056.0, -528.0, 128.0)
(1048.0, -528.0, 128.0)
(1048.0, -536.0, 128.0)
(1184.0, -536.0, 256.0)
(1056.0, -536.0, 128.0)
(1048.0, -536.0, 128.0)
(1048.0, -536.0, 184.00000000000006)
(1120.0, -536.0, 256.0)
(1184.0, -528.0, 256.0)
(1120.0, -528.0, 256.0)
(1048.0, -528.0, 184.00000000000006)
(1048.0, -528.0, 128.0)
(1056.0, -528.0, 128.0)
(1048.0, -536.0, 184.00000000000006)
(1048.0, -536.0, 128.0)
(1048.0, -528.0, 128.0)
(1048.0, -528.0, 184.00000000000006)
(1184.0, -1120.0, 256.0)
(1184.0, -536.0, 256.0)
(1056.0, -536.0, 128.0)
(1056.0, -1120.0, 128.0)
(1184.0, -1120.0, 256.0)
(1056.0, -1120.0, 128.0)
(1048.0, -1120.0, 128.0)
(1048.0, -1120.0, 184.00000000000006)
(1120.0, -1120.0, 256.0)
(1120.0, -1120.0, 256.0)
(1048.0, -1120.0, 184.00000000000006)
(1048.0, -536.0, 184.00000000000006)
(1120.0, -536.0, 256.0)
(1184.0, -1120.0, 256.0)
(1120.0, -1120.0, 256.0)
(1120.0, -536.0, 256.0)
(1184.0, -536.0, 256.0)
(1056.0, -1120.0, 128.0)
(1056.0, -536.0, 128.0)
(1048.0, -536.0, 128.0)
(1048.0, -1120.0, 128.0)
(1184.0, -536.0, 256.0)
(1120.0, -536.0, 256.0)
(1048.0, -536.0, 184.00000000000006)
(1048.0, -536.0, 128.0)
(1056.0, -536.0, 128.0)
(1048.0, -1120.0, 184.00000000000006)
(1048.0, -1120.0, 128.0)
(1048.0, -536.0, 128.0)
(1048.0, -536.0, 184.00000000000006)
(992.0000000000001, -1120.0, 128.0)
(1048.0, -1120.0, 184.00000000000006)
(1048.0, -1120.0, 128.0)
(992.0000000000001, -1120.0, 128.0)
(992.0000000000001, -624.0, 128.0)
(1048.0, -624.0, 184.00000000000006)
(1048.0, -1120.0, 184.00000000000006)
(992.0000000000001, -1120.0, 128.0)
(1048.0, -1120.0, 128.0)
(1048.0, -624.0, 128.0)
(992.0000000000001, -624.0, 128.0)
(1048.0, -1120.0, 184.00000000000006)
(1048.0, -624.0, 184.00000000000006)
(1048.0, -624.0, 128.0)
(1048.0, -1120.0, 128.0)
(992.0000000000001, -624.0, 128.0)
(1048.0, -624.0, 128.0)
(1048.0, -624.0, 184.00000000000006)
(1248.0, -416.0, 128.0)
(1248.0, -448.0, 128.0)
(1248.0, -448.0, -320.0)
(1248.0, -416.0, -320.0)
(1248.0, -416.0, 128.0)
(1248.0, -416.0, -320.0)
(1344.0, -416.0, -320.0)
(1344.0, -416.0, 128.0)
(1344.0, -416.0, 128.0)
(1344.0, -416.0, -320.0)
(1344.0, -448.0, -320.0)
(1344.0, -448.0, 128.0)
(1248.0, -448.0, 128.0)
(1344.0, -448.0, 128.0)
(1344.0, -448.0, -320.0)
(1248.0, -448.0, -320.0)
(1248.0, -416.0, 128.0)
(1344.0, -416.0, 128.0)
(1344.0, -448.0, 128.0)
(1248.0, -448.0, 128.0)
(1248.0, -416.0, -320.0)
(1248.0, -448.0, -320.0)
(1344.0, -448.0, -320.0)
(1344.0, -416.0, -320.0)
(1248.0, -224.0, 336.0)
(1248.0, -928.0, 336.0)
(1248.0, -928.0, 320.0)
(1248.0, -224.0, 320.0)
(1248.0, -224.0, 336.0)
(1248.0, -224.0, 320.0)
(1824.0, -224.0, 320.0)
(1824.0, -224.0, 336.0)
(1824.0, -224.0, 336.0)
(1824.0, -224.0, 320.0)
(1824.0, -928.0, 320.0)
(1824.0, -928.0, 336.0)
(1248.0, -928.0, 336.0)
(1824.0, -928.0, 336.0)
(1824.0, -928.0, 320.0)
(1248.0, -928.0, 320.0)
(1248.0, -224.0, 336.0)
(1824.0, -224.0, 336.0)
(1824.0, -928.0, 336.0)
(1248.0, -928.0, 336.0)
(1248.0, -224.0, 320.0)
(1248.0, -928.0, 320.0)
(1824.0, -928.0, 320.0)
(1824.0, -224.0, 320.0)
(1120.0, -448.0, 336.0)
(1120.0, -928.0, 336.0)
(1120.0, -928.0, 320.0)
(1120.0, -448.0, 320.0)
(1120.0, -448.0, 336.0)
(1120.0, -448.0, 320.0)
(1248.0, -448.0, 320.0)
(1248.0, -448.0, 336.0)
(1248.0, -448.0, 336.0)
(1248.0, -448.0, 320.0)
(1248.0, -928.0, 320.0)
(1248.0, -928.0, 336.0)
(1120.0, -928.0, 336.0)
(1248.0, -928.0, 336.0)
(1248.0, -928.0, 320.0)
(1120.0, -928.0, 320.0)
(1120.0, -448.0, 336.0)
(1248.0, -448.0, 336.0)
(1248.0, -928.0, 336.0)
(1120.0, -928.0, 336.0)
(1120.0, -448.0, 320.0)
(1120.0, -928.0, 320.0)
(1248.0, -928.0, 320.0)
(1248.0, -448.0, 320.0)
(928.0, -1088.0, -200.0)
(928.0, -1120.0, -200.0)
(928.0, -1120.0, -208.0)
(928.0, -1088.0, -208.0)
(928.0, -1088.0, -200.0)
(928.0, -1088.0, -208.0)
(960.0, -1088.0, -208.0)
(960.0, -1088.0, -200.0)
(960.0, -1088.0, -200.0)
(960.0, -1088.0, -208.0)
(960.0, -1120.0, -208.0)
(960.0, -1120.0, -200.0)
(928.0, -1120.0, -200.0)
(960.0, -1120.0, -200.0)
(960.0, -1120.0, -208.0)
(928.0, -1120.0, -208.0)
(928.0, -1088.0, -200.0)
(960.0, -1088.0, -200.0)
(960.0, -1120.0, -200.0)
(928.0, -1120.0, -200.0)
(928.0, -1088.0, -208.0)
(928.0, -1120.0, -208.0)
(960.0, -1120.0, -208.0)
(960.0, -1088.0, -208.0)
(928.0, -864.0, -200.0)
(928.0, -896.0, -200.0)
(928.0, -896.0, -208.0)
(928.0, -864.0, -208.0)
(928.0, -864.0, -200.0)
(928.0, -864.0, -208.0)
(960.0, -864.0, -208.0)
(960.0, -864.0, -200.0)
(960.0, -864.0, -200.0)
(960.0, -864.0, -208.0)
(960.0, -896.0, -208.0)
(960.0, -896.0, -200.0)
(928.0, -896.0, -200.0)
(960.0, -896.0, -200.0)
(960.0, -896.0, -208.0)
(928.0, -896.0, -208.0)
(928.0, -864.0, -200.0)
(960.0, -864.0, -200.0)
(960.0, -896.0, -200.0)
(928.0, -896.0, -200.0)
(928.0, -864.0, -208.0)
(928.0, -896.0, -208.0)
(960.0, -896.0, -208.0)
(960.0, -864.0, -208.0)
(1824.0, -224.0, 272.0)
(1824.0, -928.0, 272.0)
(1824.0, -928.0, 256.0)
(1824.0, -224.0, 256.0)
(1824.0, -224.0, 272.0)
(1824.0, -224.0, 256.0)
(1888.0, -224.0, 256.0)
(1888.0, -224.0, 272.0)
(1888.0, -224.0, 272.0)
(1888.0, -224.0, 256.0)
(1888.0, -928.0, 256.0)
(1888.0, -928.0, 272.0)
(1824.0, -928.0, 272.0)
(1888.0, -928.0, 272.0)
(1888.0, -928.0, 256.0)
(1824.0, -928.0, 256.0)
(1824.0, -224.0, 272.0)
(1888.0, -224.0, 272.0)
(1888.0, -928.0, 272.0)
(1824.0, -928.0, 272.0)
(1824.0, -224.0, 256.0)
(1824.0, -928.0, 256.0)
(1888.0, -928.0, 256.0)
(1888.0, -224.0, 256.0)
(1216.0, -160.0, 272.0)
(1216.0, -224.0, 272.0)
(1216.0, -224.0, 256.0)
(1216.0, -160.0, 256.0)
(1216.0, -160.0, 272.0)
(1216.0, -160.0, 256.0)
(1888.0, -160.0, 256.0)
(1888.0, -160.0, 272.0)
(1888.0, -160.0, 272.0)
(1888.0, -160.0, 256.0)
(1888.0, -224.0, 256.0)
(1888.0, -224.0, 272.0)
(1216.0, -224.0, 272.0)
(1888.0, -224.0, 272.0)
(1888.0, -224.0, 256.0)
(1216.0, -224.0, 256.0)
(1216.0, -160.0, 272.0)
(1888.0, -160.0, 272.0)
(1888.0, -224.0, 272.0)
(1216.0, -224.0, 272.0)
(1216.0, -160.0, 256.0)
(1216.0, -224.0, 256.0)
(1888.0, -224.0, 256.0)
(1888.0, -160.0, 256.0)
(1120.0, -448.0, 272.0)
(1120.0, -1120.0, 272.0)
(1120.0, -1120.0, 256.0)
(1120.0, -448.0, 256.0)
(1120.0, -448.0, 272.0)
(1120.0, -448.0, 256.0)
(1184.0, -448.0, 256.0)
(1184.0, -448.0, 272.0)
(1184.0, -448.0, 272.0)
(1184.0, -448.0, 256.0)
(1184.0, -1120.0, 256.0)
(1184.0, -1120.0, 272.0)
(1120.0, -1120.0, 272.0)
(1184.0, -1120.0, 272.0)
(1184.0, -1120.0, 256.0)
(1120.0, -1120.0, 256.0)
(1120.0, -448.0, 272.0)
(1184.0, -448.0, 272.0)
(1184.0, -1120.0, 272.0)
(1120.0, -1120.0, 272.0)
(1120.0, -448.0, 256.0)
(1120.0, -1120.0, 256.0)
(1184.0, -1120.0, 256.0)
(1184.0, -448.0, 256.0)
(1184.0, -928.0, 272.0)
(1184.0, -992.0, 272.0)
(1184.0, -992.0, 256.0)
(1184.0, -928.0, 256.0)
(1184.0, -928.0, 272.0)
(1184.0, -928.0, 256.0)
(1824.0, -928.0, 256.0)
(1824.0, -928.0, 272.0)
(1824.0, -928.0, 272.0)
(1824.0, -928.0, 256.0)
(1824.0, -992.0, 256.0)
(1824.0, -992.0, 272.0)
(1184.0, -992.0, 272.0)
(1824.0, -992.0, 272.0)
(1824.0, -992.0, 256.0)
(1184.0, -992.0, 256.0)
(1184.0, -928.0, 272.0)
(1824.0, -928.0, 272.0)
(1824.0, -992.0, 272.0)
(1184.0, -992.0, 272.0)
(1184.0, -928.0, 256.0)
(1184.0, -992.0, 256.0)
(1824.0, -992.0, 256.0)
(1824.0, -928.0, 256.0)
(960.0, -480.0, 128.0)
(960.0, -512.0, 128.0)
(960.0, -512.0, -96.0)
(960.0, -480.0, -96.0)
(960.0, -480.0, 128.0)
(960.0, -480.0, -96.0)
(992.0, -480.0, -96.0)
(992.0, -480.0, 128.0)
(992.0, -480.0, 128.0)
(992.0, -480.0, -96.0)
(992.0, -512.0, -96.0)
(992.0, -512.0, 128.0)
(960.0, -480.0, 128.0)
(992.0, -480.0, 128.0)
(992.0, -512.0, 128.0)
(960.0, -512.0, 128.0)
(960.0, -480.0, -96.0)
(960.0, -512.0, -96.0)
(992.0, -512.0, -96.0)
(992.0, -480.0, -96.0)
(960.0, -512.0, 128.0)
(992.0, -512.0, 128.0)
(992.0, -512.0, -96.0)
(960.0, -512.0, -96.0)
(960.0, -672.0, 128.0)
(960.0, -672.0, -96.0)
(960.0, -640.0, -96.0)
(960.0, -640.0, 128.0)
(992.0, -672.0, 128.0)
(992.0, -640.0, 128.0)
(992.0, -640.0, -96.0)
(992.0, -672.0, -96.0)
(960.0, -672.0, 128.0)
(992.0, -672.0, 128.0)
(992.0, -672.0, -96.0)
(960.0, -672.0, -96.0)
(960.0, -672.0, 128.0)
(960.0, -640.0, 128.0)
(992.0, -640.0, 128.0)
(992.0, -672.0, 128.0)
(960.0, -672.0, -96.0)
(992.0, -672.0, -96.0)
(992.0, -640.0, -96.0)
(960.0, -640.0, -96.0)
(960.0, -640.0, 128.0)
(960.0, -640.0, -96.0)
(992.0, -640.0, -96.0)
(992.0, -640.0, 128.0)
(960.0, -512.0, 128.0)
(960.0, -528.0, 128.0)
(960.0, -528.0, 64.0)
(960.0, -512.0, 64.0)
(992.0, -512.0, 128.0)
(992.0, -512.0, 64.0)
(992.0, -528.0, 64.0)
(992.0, -528.0, 128.0)
(960.0, -512.0, 128.0)
(992.0, -512.0, 128.0)
(992.0, -528.0, 128.0)
(960.0, -528.0, 128.0)
(960.0, -512.0, 128.0)
(960.0, -512.0, 64.0)
(992.0, -512.0, 64.0)
(992.0, -512.0, 128.0)
(960.0, -512.0, 64.0)
(960.0, -528.0, 64.0)
(992.0, -528.0, 64.0)
(992.0, -512.0, 64.0)
(960.0, -528.0, 128.0)
(992.0, -528.0, 128.0)
(992.0, -528.0, 64.0)
(960.0, -528.0, 64.0)
(960.0, -640.0, 128.0)
(960.0, -640.0, 64.0)
(960.0, -624.0, 64.0)
(960.0, -624.0, 128.0)
(992.0, -640.0, 128.0)
(992.0, -624.0, 128.0)
(992.0, -624.0, 64.0)
(992.0, -640.0, 64.0)
(960.0, -640.0, 128.0)
(960.0, -624.0, 128.0)
(992.0, -624.0, 128.0)
(992.0, -640.0, 128.0)
(960.0, -640.0, 128.0)
(992.0, -640.0, 128.0)
(992.0, -640.0, 64.0)
(960.0, -640.0, 64.0)
(960.0, -640.0, 64.0)
(992.0, -640.0, 64.0)
(992.0, -624.0, 64.0)
(960.0, -624.0, 64.0)
(960.0, -624.0, 128.0)
(960.0, -624.0, 64.0)
(992.0, -624.0, 64.0)
(992.0, -624.0, 128.0)
(960.0, -512.0, -96.0)
(960.0, -512.0, -64.0)
(960.0, -536.0, -64.0)
(960.0, -536.0, -96.0)
(992.0, -512.0, -96.0)
(992.0, -536.0, -96.0)
(992.0, -536.0, -64.0)
(992.0, -512.0, -64.0)
(960.0, -512.0, -96.0)
(960.0, -536.0, -96.0)
(992.0, -536.0, -96.0)
(992.0, -512.0, -96.0)
(960.0, -512.0, -96.0)
(992.0, -512.0, -96.0)
(992.0, -512.0, -64.0)
(960.0, -512.0, -64.0)
(960.0, -512.0, -64.0)
(992.0, -512.0, -64.0)
(992.0, -536.0, -64.0)
(960.0, -536.0, -64.0)
(960.0, -536.0, -96.0)
(960.0, -536.0, -64.0)
(992.0, -536.0, -64.0)
(992.0, -536.0, -96.0)
(960.0, -640.0, -96.0)
(960.0, -616.0, -96.0)
(960.0, -616.0, -64.0)
(960.0, -640.0, -64.0)
(992.0, -640.0, -96.0)
(992.0, -640.0, -64.0)
(992.0, -616.0, -64.0)
(992.0, -616.0, -96.0)
(960.0, -640.0, -96.0)
(992.0, -640.0, -96.0)
(992.0, -616.0, -96.0)
(960.0, -616.0, -96.0)
(960.0, -640.0, -96.0)
(960.0, -640.0, -64.0)
(992.0, -640.0, -64.0)
(992.0, -640.0, -96.0)
(960.0, -640.0, -64.0)
(960.0, -616.0, -64.0)
(992.0, -616.0, -64.0)
(992.0, -640.0, -64.0)
(960.0, -616.0, -96.0)
(992.0, -616.0, -96.0)
(992.0, -616.0, -64.0)
(960.0, -616.0, -64.0)
(960.0, -536.0, -96.0)
(960.0, -536.0, -80.0)
(960.0, -616.0, -80.0)
(960.0, -616.0, -96.0)
